"Year","Month","Plot","Strip","Achmi","Agrsm","Amocan","Andge","Asctu","Elyca","Koecr","Lesca","Liaas","Luppe","Monfi","Panvi","Petpu","Poapr","Schsc","Sornu","mean","sd"
2001,6,117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,250.033333333333,29.823512785869
2001,8,117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,289.839,26.7911908780977
2001,6,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,112.561,9.41097278004068
2001,8,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,190.877666666667,67.5120709470207
2001,6,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132.211333333333,45.7712595146294
2001,8,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161.594333333333,29.6514033994271
2001,6,133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,116.939,9.92074768687657
2001,8,133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,200.272333333333,62.4131516393424
2001,6,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.0776666666667,7.30141928364312
2001,8,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104.222,7.80456332325305
2001,6,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.389,45.7499443569789
2001,8,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183.888666666667,120.120070336125
2001,6,138,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,81.9833333333333,31.0048514734209
2001,8,138,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,194.694333333333,6.76723706955471
2001,6,139,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,119.689,13.4536503844372
2001,8,139,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,184.277666666667,40.3852529630419
2001,6,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.5613333333333,6.84134959070374
2001,8,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.505666666667,44.1732708420928
2001,6,153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6333333333333,8.37320461684507
2001,8,153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1446666666667,9.27890066524885
2001,6,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.9386666666667,10.0590704120985
2001,8,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.85,16.5269476915733
2001,6,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.1006666666667,3.10234334370363
2001,8,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.272,32.8348901119932
2001,6,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,84.4333333333333,9.67279250727983
2001,8,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81.072,12.3349790703781
2001,6,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98.2886666666667,14.1178857324868
2001,8,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162.499666666667,52.5183512900226
2001,6,168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,91.6946666666667,20.0059090659624
2001,8,168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,112.905666666667,16.9003192343287
2001,6,171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,310.583666666667,30.6120165222018
2001,8,171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,235.6,62.1807220339766
2001,6,175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,300.116333333333,15.8356314121737
2001,8,175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,376.983333333333,63.1224440925906
2001,6,176,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,169.689,69.8936106426522
2001,8,176,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,221.322333333333,66.4256807032407
2001,6,178,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,167.455666666667,20.6509287173456
2001,8,178,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,286.472333333333,48.5604543178455
2001,6,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.4443333333333,44.3556925796703
2001,8,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166.922333333333,11.9273144877164
2001,6,193,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,290.239,60.971575415653
2001,8,193,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,330.005666666667,61.9874634977823
2001,6,197,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,110.344333333333,4.98063559085474
2001,8,197,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,152.444666666667,20.0078425679088
2001,6,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,430.866333333333,128.516181428211
2001,8,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,529.794666666667,76.7100175828135
2001,6,205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133.190666666667,21.3656819897912
2001,8,205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,204.911,86.5290727713331
2001,6,206,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,234.572333333333,16.008422706674
2001,8,206,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,373.455666666667,45.3492237811801
2001,6,208,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,344.742333333333,26.5562103889509
2001,8,208,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,298.389,55.783531930729
2001,6,210,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,220.377666666667,78.5760788295154
2001,8,210,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,313.711,26.2642577406381
2001,6,211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,185.861,21.4731095714307
2001,8,211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,275.833666666667,104.25386750087
2001,6,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.4053333333333,12.2688061992826
2001,8,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134.366666666667,22.4383410309725
2001,6,229,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,77.1613333333333,31.3014195240763
2001,8,229,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,122.011,24.4572370066612
2001,6,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.1776666666667,7.46496194825459
2001,8,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148.511333333333,23.2921982121816
2001,6,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,308.822,51.2477922321213
2001,8,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,305.572333333333,31.8424254240925
2001,6,236,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,137.565666666667,35.759221154208
2001,8,236,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,280.761,59.2668263758628
2001,6,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.9166666666667,4.94308758660909
2001,8,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.261,4.35929290902397
2001,6,256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1503333333333,5.6982940917046
2001,8,256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.3276666666667,2.45754570433368
2001,6,259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,149.272333333333,28.047007984612
2001,8,259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,186.277666666667,15.3027183932209
2001,6,265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,316.035666666667,59.1047967897323
2001,8,265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131.816666666667,23.846360076307
2001,6,267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.538666666667,26.8645087594932
2001,8,267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266.372333333333,42.2493525420476
2001,6,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.5556666666667,13.6690327707885
2001,8,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.15,8.09227364012529
2001,6,278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,52.011,8.56688010110254
2001,8,278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,89.0886666666667,43.0385207020667
2001,6,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.95,10.0858329353604
2001,8,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.139,5.41051149769286
2001,6,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.728,8.98977244799148
2001,8,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.8053333333333,9.3678135596781
2001,6,283,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,65.4113333333333,4.56110705372671
2001,8,283,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,86.8943333333333,22.4715047016339
2001,6,286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,104.405666666667,13.4248373133118
2001,8,286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,150.55,37.7144405500068
2001,6,287,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,71.3613333333333,4.08251118253895
2001,8,287,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,86.6833333333333,13.0249548261106
2001,6,290,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0333333333333,34.6852252151002
2001,8,290,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.05,22.1005654377137
2001,6,291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.9,17.6396398111375
2001,8,291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,127.694666666667,16.8016466719453
2001,6,292,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,334.45,10.3087580564618
2001,8,292,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,402.061,47.6842954720594
2001,6,300,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,319.644333333333,49.5023096116624
2001,8,300,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,338.372333333333,41.1588034028634
2001,6,303,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,385.344666666667,13.588311063394
2001,8,303,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,373,88.7054270756117
2001,6,304,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.8666666666667,4.01165571249024
2001,8,304,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.233333333333,13.5770264867615
2001,6,308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93.4666666666667,34.7618068415451
2001,8,308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114.850333333333,18.8756604005146
2001,6,311,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,94.2723333333333,14.4067483338731
2001,8,311,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,163.161,16.1822423662483
2001,6,324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.0833333333333,3.85361495510673
2001,8,324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,112.577666666667,20.6475016298717
2001,6,325,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,119.172333333333,33.5041613965921
2001,8,325,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,196.489,58.7294852863534
2001,6,330,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,85.4446666666667,5.90052519319726
2001,8,330,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,94.2553333333333,2.22455184000933
2001,6,333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.6723333333333,7.8096285158486
2001,8,333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.2833333333333,8.66147109650292
2001,6,334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47.1386666666667,8.95801303613449
2001,8,334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72.7556666666667,10.7959185291891
2001,6,335,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48.2276666666667,7.01909706127188
2001,8,335,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,113.094333333333,34.1586894394709
2001,6,338,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121.283333333333,19.4440406008856
2001,8,338,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143.566333333333,36.2451452687881
2001,6,342,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,441.727666666667,21.2343588920305
2001,8,342,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,476.978,41.4681895191965
