"Year","Month","Plot","Strip","Achmi","Agrsm","Amocan","Andge","Asctu","Elyca","Koecr","Lesca","Liaas","Luppe","Monfi","Panvi","Petpu","Poapr","Schsc","Sornu","mean","sd"
2002,8,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.333333333333,5.86420402858639
2002,8,283,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,93.6666666666667,13.0094381721716
2002,8,286,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,197.055666666667,57.0914634385523
2002,8,287,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,120.333333333333,28.111127361875
2002,8,290,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229.555666666667,110.580360478502
2002,8,291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,182.666666666667,23.6128739226907
2002,8,292,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,460.944666666667,33.7882947812141
2002,8,300,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,432.889,32.5349398134785
2002,8,303,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,412.555666666667,29.9019263184758
2002,8,304,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120.055666666667,12.3048550129162
2002,8,308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136.889,5.39252340436893
2002,8,311,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,242.5,32.6207386897763
2002,8,324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75.1663333333333,6.18241233033047
2002,8,325,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,225.444333333333,46.0277075707907
2002,8,330,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,139.222333333333,12.4542947166385
2002,8,333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62.8886666666667,9.70155645015559
2002,8,334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,89.5556666666667,17.100062092155
2002,8,335,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,117.5,40.2356706501416
2002,8,338,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,176.889,32.7241242612643
2002,8,342,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,339.055666666667,142.510224628114
