Achmi	Agrsm	Amocan	Andge	Asctu	Elyca	Koecr	Lesca	Liaas	Luppe	Monfi	Panvi	Petpu	Poapr	Schsc	Sornu
0.109483264	0.086142495	0.2661547	-0.3785246	0.54824746	-0.2405258	0.06379889	0.04093552	0.45535833	0.67348707	-0.09259082	0.44791207	-0.1754077	0.80215687	0.011896295	-0.2563037
-0.06223186	0.0037624186	0.061290268	0.7226545	0.64195436	0.6929407	0.11230686	0.05668644	0.22854166	0.34774473	0.49189258	0.09504773	0.7636658	0.66559625	0.3301073	0.31866735
