Achmi	Agrsm	Amocan	Andge	Asctu	Elyca	Koecr	Lesca	Liaas	Luppe	Monfi	Panvi	Petpu	Poapr	Schsc	Sornu
-0.5801861	0.16410568	-0.58461034	0.31482443	0.23314191	-0.674623	-0.8557765	0.18932371	-0.0952582	-0.4756668	-0.7776973	0.05834087	0.10511894	0.101664424	-0.03482894	-0.09867137
0.32741132	0.29196298	0.07053193	-0.115456946	0.76776433	0.104964025	0.025630074	0.12338181	0.7030341	-0.15346487	0.47585854	0.020663194	-0.08977026	-0.18354237	0.46878892	-0.15745121
