Achmi	Agrsm	Amocan	Andge	Asctu	Elyca	Koecr	Lesca	Liaas	Luppe	Monfi	Panvi	Petpu	Poapr	Schsc	Sornu
-0.3161588	-0.49270657	0.13441281	-0.22189148	-0.2520594	-0.22636093	0.32548788	0.06935142	-0.0059573115	-0.4996685	0.3287944	-0.6212138	0.4258479	-0.4916106	0.29846263	-0.19005197
0.74635094	-0.14951517	0.34925526	0.44141743	0.2184547	-0.011690067	0.40946183	0.57874167	-0.07012248	-0.03075636	0.062184475	0.6735433	0.44130185	-0.17887436	0.526411	0.75664294
