Achmi	Agrsm	Amocan	Andge	Asctu	Elyca	Koecr	Lesca	Liaas	Luppe	Monfi	Panvi	Petpu	Poapr	Schsc	Sornu
0.73892796	-0.020626362	0.41424954	0.562052	0.66214186	0.5258899	0.8082983	0.5267672	-0.1052823	0.47482854	0.41689453	-0.040341523	0.71455556	0.1900675	-0.015328007	0.012022798
-0.5484062	-0.5024567	-0.45053953	-0.30845094	-0.54971933	0.10645349	-0.20172577	0.09661899	-0.113917425	-0.8933698	0.09430955	-0.5022389	0.16665956	-0.1303541	0.08815559	0.14278522
